                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.98093,                0.54447,                0.90577,                 1.5343,                0.75419,                 0.9307,                0.75821,                0.55483,                0.61479,                0.33765,                 1.1349,                0.62814,                0.96581,                  1.681,                0.90222,                0.98697,              0.0007921,              0.0007921,              0.0007921
                     45,                0.98043,                0.54739,                0.90587,                 1.5252,                0.75577,                0.93151,                0.75846,                0.56632,                0.61678,                0.33572,                 1.1097,                0.61926,                0.94578,                 1.6768,                0.86783,                0.97485,             0.00078715,             0.00078715,             0.00078715
                     46,                 0.9866,                0.55068,                 0.9046,                   1.54,                0.74694,                0.92686,                0.79961,                0.55129,                0.62638,                0.33267,                 1.1218,                0.62319,                0.95356,                 1.6992,                0.84996,                 0.9819,              0.0007822,              0.0007822,              0.0007822
                     47,                0.98001,                0.54056,                 0.9059,                  1.513,                0.74942,                0.92946,                0.72853,                0.54943,                0.60227,                 0.3244,                 1.1185,                0.61786,                0.96227,                 1.6737,                0.83855,                0.98861,             0.00077725,             0.00077725,             0.00077725
                     48,                0.96114,                0.53364,                0.90057,                 1.4752,                0.72587,                0.92619,                0.74233,                0.56359,                0.61324,                0.33576,                 1.1178,                 0.6189,                0.96103,                 1.6489,                0.84909,                0.98426,              0.0007723,              0.0007723,              0.0007723
                     49,                0.96499,                0.53174,                0.90423,                 1.4607,                 0.7224,                 0.9255,                0.76133,                0.54425,                0.59887,                0.33143,                 1.1315,                0.61707,                0.96035,                 1.6899,                0.87439,                 0.9747,             0.00076735,             0.00076735,             0.00076735
                     50,                 1.0002,                0.54997,                 0.9104,                 1.5359,                 0.7536,                0.93244,                 0.7754,                0.55594,                0.61741,                0.34168,                 1.1199,                0.62414,                0.95685,                 1.6557,                 0.8503,                0.97116,              0.0007624,              0.0007624,              0.0007624
                     51,                0.96197,                0.54499,                0.90553,                 1.4401,                 0.7248,                 0.9288,                0.78125,                0.55174,                0.62519,                0.34844,                 1.1291,                0.60753,                0.96549,                 1.6501,                0.83934,                0.97623,             0.00075745,             0.00075745,             0.00075745
                     52,                0.94167,                0.52626,                0.90107,                 1.4607,                0.72629,                0.92263,                0.77071,                0.57704,                0.62674,                0.35102,                 1.1213,                0.61014,                  0.959,                 1.6482,                0.84654,                0.97471,              0.0007525,              0.0007525,              0.0007525
                     53,                0.94333,                0.52169,                  0.896,                 1.4692,                0.71777,                0.91892,                0.78295,                 0.5625,                0.62935,                0.34667,                 1.0989,                0.59689,                0.94719,                 1.6369,                 0.8567,                0.97344,             0.00074755,             0.00074755,             0.00074755
                     54,                0.93223,                0.51684,                0.89423,                 1.4606,                0.71022,                0.91968,                0.77403,                0.55362,                0.62233,                0.34469,                 1.1123,                0.61074,                0.96106,                 1.6441,                0.85724,                0.98001,              0.0007426,              0.0007426,              0.0007426
                     55,                0.91682,                 0.5096,                0.89114,                 1.4128,                0.69817,                0.91686,                0.80002,                0.57375,                 0.6417,                0.35179,                  1.085,                0.58495,                0.94576,                 1.6198,                0.83744,                0.96727,             0.00073765,             0.00073765,             0.00073765
