                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.1271,                0.66868,                0.95443,                 1.6387,                0.95609,                0.96909,                0.69061,                0.51823,                0.56396,                0.29701,                 1.2189,                0.70572,                0.98735,                 1.6465,                0.97746,                0.99421,              0.0012957,              0.0012957,              0.0012957
                     48,                 1.1614,                0.68752,                0.95798,                 1.6583,                0.98401,                0.97534,                0.72595,                0.48477,                0.54921,                0.29627,                 1.2163,                0.72215,                0.97888,                 1.6392,                 0.9907,                0.99365,              0.0012874,              0.0012874,              0.0012874
                     49,                 1.1523,                0.67926,                0.94921,                 1.6725,                0.96692,                0.96436,                0.70732,                0.50146,                0.55429,                0.29007,                 1.2467,                0.74213,                0.99222,                 1.6784,                0.98662,                 1.0036,              0.0012792,              0.0012792,              0.0012792
                     50,                 1.1405,                0.68867,                0.95331,                 1.6709,                0.99186,                0.96652,                0.72054,                0.48402,                0.54313,                0.28583,                  1.215,                 0.7119,                0.98019,                 1.6811,                 1.0021,                0.99613,              0.0012709,              0.0012709,              0.0012709
                     51,                 1.1011,                0.66504,                0.94182,                 1.6219,                0.97355,                0.95855,                0.66576,                0.51056,                0.54862,                0.29179,                 1.2009,                0.73283,                0.98386,                 1.6574,                 1.0006,                0.99132,              0.0012627,              0.0012627,              0.0012627
                     52,                 1.0991,                0.67099,                0.94959,                 1.6133,                0.96667,                0.96802,                0.70995,                0.51202,                0.56321,                0.30295,                 1.2043,                0.70468,                0.97895,                 1.6504,                0.97201,                0.99875,              0.0012544,              0.0012544,              0.0012544
                     53,                 1.1517,                0.68243,                0.94895,                 1.7082,                0.99764,                0.96649,                0.74877,                0.49354,                 0.5587,                0.29948,                  1.218,                0.71479,                0.98514,                 1.6538,                 0.9987,                0.99045,              0.0012462,              0.0012462,              0.0012462
                     54,                 1.1135,                0.65909,                0.94481,                 1.6294,                0.93989,                0.95905,                0.71886,                0.50122,                0.56773,                0.30102,                  1.204,                0.69965,                0.98879,                 1.6489,                0.97656,                0.99324,              0.0012379,              0.0012379,              0.0012379
                     55,                 1.0966,                 0.6503,                 0.9418,                 1.5952,                0.94466,                0.96023,                0.70187,                0.50613,                0.56676,                0.30126,                 1.2318,                0.69893,                0.99779,                 1.6485,                0.98559,                0.99648,              0.0012297,              0.0012297,              0.0012297
                     56,                 1.0953,                 0.6468,                0.94621,                 1.6058,                0.93839,                0.96967,                0.74336,                0.50885,                0.57262,                0.30619,                 1.2118,                0.70837,                0.98475,                 1.6339,                0.98694,                0.99575,              0.0012214,              0.0012214,              0.0012214
