                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.1005,                 0.6444,                0.94002,                 1.6575,                0.88601,                0.95683,                0.78068,                0.55679,                0.62543,                0.34607,                 1.1055,                0.63687,                0.94238,                 1.6326,                 0.8869,                0.95675,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.0539,                0.61513,                0.93278,                 1.5882,                0.84193,                0.95548,                 0.7333,                0.55729,                0.61408,                0.34059,                 1.1232,                0.62906,                0.94894,                 1.6681,                 0.8999,                0.96219,               0.007624,               0.007624,               0.007624
                     51,                 1.0765,                0.63427,                0.94273,                 1.6369,                0.89646,                0.96366,                0.76207,                0.56109,                0.62484,                0.34665,                 1.0958,                0.60258,                0.94596,                 1.6314,                0.85647,                0.96767,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.0807,                0.62785,                0.93966,                 1.6403,                0.87112,                0.96059,                0.76842,                0.56292,                0.62679,                 0.3459,                  1.106,                0.60611,                0.94592,                 1.6314,                0.84939,                0.96278,               0.007525,               0.007525,               0.007525
                     53,                 1.0605,                0.61688,                0.94078,                 1.5915,                0.84893,                0.96326,                0.80874,                0.54973,                0.63281,                0.35626,                 1.0917,                0.61626,                0.93883,                 1.6098,                0.83708,                0.95636,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.0594,                0.60237,                0.93431,                 1.6157,                0.84671,                0.95697,                0.76741,                0.56503,                 0.6307,                0.35242,                 1.0851,                0.60295,                0.93538,                 1.6052,                0.84685,                0.95499,               0.007426,               0.007426,               0.007426
                     55,                  1.066,                0.60298,                0.93783,                 1.6322,                0.85284,                0.95605,                0.76795,                0.53814,                0.60922,                0.32888,                 1.0998,                0.60624,                0.94045,                 1.7032,                0.88976,                0.96579,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.0809,                0.61959,                0.94454,                 1.6328,                0.87204,                 0.9628,                0.78379,                0.54917,                0.61804,                0.33949,                 1.0853,                0.60722,                0.94046,                 1.6516,                0.84992,                0.95893,               0.007327,               0.007327,               0.007327
                     57,                 1.0524,                0.60208,                0.93101,                 1.5978,                0.83918,                0.95218,                  0.784,                0.55387,                0.62504,                0.34317,                 1.1028,                0.61873,                0.94159,                 1.6367,                0.86377,                0.95482,              0.0072775,              0.0072775,              0.0072775
                     58,                  1.055,                0.62401,                0.93478,                 1.5736,                0.83932,                0.95347,                0.78747,                0.56816,                0.63492,                0.35455,                 1.1021,                0.61574,                0.94793,                 1.6021,                0.83789,                0.95149,               0.007228,               0.007228,               0.007228
                     59,                 1.0376,                0.60077,                0.93369,                 1.5701,                0.83827,                0.95781,                0.81578,                 0.5492,                0.63143,                0.34918,                 1.1124,                0.59904,                 0.9429,                 1.6306,                0.83994,                0.95919,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.0529,                0.60745,                0.93329,                 1.6078,                0.84402,                0.95179,                0.75396,                0.56238,                0.61902,                0.33953,                  1.108,                 0.6084,                0.94552,                 1.6365,                0.86087,                0.95891,               0.007129,               0.007129,               0.007129
                     61,                 1.0486,                0.60267,                0.93045,                 1.5834,                0.84016,                0.95162,                0.79697,                0.57145,                 0.6326,                0.35589,                 1.1182,                 0.6088,                0.94402,                 1.6297,                0.84076,                0.95662,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.0442,                0.60928,                0.92927,                 1.5777,                0.84699,                0.94986,                  0.778,                 0.5886,                0.64262,                0.36163,                  1.106,                0.61141,                0.93917,                 1.5864,                0.80726,                0.95053,                0.00703,                0.00703,                0.00703
                     63,                 1.0341,                0.60942,                0.92665,                  1.579,                 0.8418,                0.94701,                0.81532,                0.55406,                0.63049,                0.35273,                 1.1047,                0.60268,                0.94335,                 1.6119,                0.84591,                0.95595,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.0578,                0.61378,                0.93278,                 1.6051,                0.84984,                0.95387,                0.80597,                0.56183,                0.63598,                0.35228,                 1.1249,                0.60636,                0.94395,                  1.637,                0.84437,                  0.958,               0.006931,               0.006931,               0.006931
                     65,                 1.0486,                0.59598,                0.92836,                 1.6032,                0.85604,                0.94961,                0.79632,                0.57325,                0.62995,                0.35309,                 1.0983,                0.60053,                0.94244,                 1.6203,                0.81499,                0.96062,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.0323,                 0.5959,                0.92377,                 1.5837,                0.84362,                0.94382,                0.78927,                0.55566,                0.62743,                0.35028,                 1.0946,                0.61413,                0.94139,                 1.6338,                0.82933,                0.96319,               0.006832,               0.006832,               0.006832
                     67,                 1.0139,                0.57996,                0.92143,                 1.5335,                0.79144,                0.94526,                0.77378,                0.55015,                0.61903,                  0.338,                 1.1287,                 0.6237,                0.94534,                 1.6714,                0.84868,                0.96383,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.0193,                0.59323,                 0.9216,                 1.5502,                0.80957,                0.94401,                0.80391,                0.56746,                0.63823,                0.36002,                 1.0796,                0.60895,                0.93688,                 1.5931,                0.83791,                0.95328,               0.006733,               0.006733,               0.006733
                     69,                 1.0115,                0.58707,                0.92242,                 1.5249,                0.81634,                 0.9454,                 0.7875,                0.55599,                0.62602,                0.35149,                 1.0848,                0.59963,                0.94197,                 1.6333,                0.86084,                 0.9561,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.0231,                0.58051,                0.92101,                 1.5706,                0.81936,                0.94434,                0.79985,                 0.5649,                0.63273,                0.35538,                 1.1232,                0.60002,                0.94301,                 1.6513,                0.82099,                0.95617,               0.006634,               0.006634,               0.006634
                     71,                 1.0247,                0.57941,                0.92282,                 1.5769,                0.82101,                0.94548,                0.79412,                0.57259,                0.63956,                0.36218,                 1.0805,                0.57294,                0.93838,                 1.6042,                0.79836,                 0.9527,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.0214,                0.58251,                0.92705,                 1.5733,                0.81707,                0.94755,                0.77828,                0.56439,                0.63278,                0.35904,                 1.0878,                  0.588,                0.94083,                 1.5964,                0.83871,                0.95567,               0.006535,               0.006535,               0.006535
                     73,                0.98505,                  0.572,                0.91588,                 1.4981,                0.77202,                0.93707,                0.77461,                0.57716,                 0.6298,                0.34653,                 1.0842,                0.58924,                0.94238,                 1.6346,                0.83495,                0.95692,              0.0064855,              0.0064855,              0.0064855
                     74,                 0.9988,                0.57431,                0.92322,                 1.5269,                0.80396,                0.94457,                0.77208,                0.58392,                0.63798,                0.36218,                  1.082,                0.58272,                0.93981,                 1.6022,                0.80109,                0.95225,               0.006436,               0.006436,               0.006436
                     75,                 1.0145,                0.58955,                0.92524,                 1.5379,                 0.7973,                0.94581,                0.78812,                0.56811,                0.63562,                0.35433,                 1.0914,                0.58722,                0.94485,                 1.6071,                0.82357,                0.95548,              0.0063865,              0.0063865,              0.0063865
                     76,                0.98961,                0.56086,                 0.9149,                 1.5316,                0.77903,                0.93769,                0.79855,                0.54512,                0.61931,                0.34813,                 1.0814,                0.57973,                 0.9359,                 1.6127,                0.83169,                0.95401,               0.006337,               0.006337,               0.006337
                     77,                 1.0124,                 0.5772,                0.91608,                 1.5664,                0.81462,                 0.9409,                0.76474,                0.55859,                0.61501,                0.34225,                 1.1194,                0.59775,                0.94961,                 1.6328,                0.82512,                0.95527,              0.0062875,              0.0062875,              0.0062875
                     78,                 0.9776,                0.56113,                0.91355,                  1.494,                0.77368,                0.93386,                0.79367,                0.55943,                0.63268,                0.35332,                 1.0984,                0.59441,                0.93918,                 1.6031,                0.82523,                0.95003,               0.006238,               0.006238,               0.006238
                     79,                 1.0119,                0.57487,                0.91622,                 1.5843,                0.80776,                0.93788,                0.78536,                 0.5804,                0.64201,                0.36296,                 1.0734,                0.58827,                0.93137,                 1.5954,                0.81236,                0.95025,              0.0061885,              0.0061885,              0.0061885
                     80,                0.98179,                0.56068,                0.91069,                 1.5303,                0.78897,                0.93374,                0.79486,                0.56985,                0.64088,                0.35806,                 1.0846,                0.58071,                0.93653,                 1.5987,                 0.8222,                0.95132,               0.006139,               0.006139,               0.006139
                     81,                0.95667,                0.55435,                0.90633,                 1.4711,                0.75536,                0.92803,                 0.7959,                0.57657,                0.64435,                0.35178,                  1.099,                0.58371,                0.94321,                 1.6203,                0.79506,                0.95704,              0.0060895,              0.0060895,              0.0060895
                     82,                 0.9995,                0.57081,                0.91953,                 1.5269,                0.80485,                0.93662,                0.80271,                0.56014,                0.63708,                0.35855,                 1.0824,                0.57918,                0.94147,                 1.5772,                 0.8342,                0.95127,                0.00604,                0.00604,                0.00604
                     83,                0.98995,                0.56783,                0.91618,                 1.5229,                 0.8127,                0.94146,                0.78905,                 0.5664,                0.63465,                 0.3584,                 1.0947,                0.58655,                0.94457,                 1.5943,                0.80417,                 0.9551,              0.0059905,              0.0059905,              0.0059905
                     84,                0.98205,                0.55071,                0.90681,                 1.5352,                0.77345,                0.93159,                0.77672,                0.58781,                0.64396,                 0.3547,                 1.0984,                0.57912,                0.93962,                 1.6146,                0.79481,                0.95313,               0.005941,               0.005941,               0.005941
                     85,                0.97378,                 0.5516,                0.90998,                 1.4962,                0.76935,                0.93091,                0.79409,                0.58411,                0.64306,                0.36359,                 1.0689,                0.56393,                0.93622,                 1.5916,                0.79523,                0.95067,              0.0058915,              0.0058915,              0.0058915
