                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.0703,                0.62644,                0.94612,                 1.6015,                0.88407,                0.96777,                0.77278,                0.55313,                0.62255,                0.35007,                  1.111,                0.61625,                0.94291,                 1.6214,                0.86153,                0.95865,             0.00077725,             0.00077725,             0.00077725
                     48,                 1.0609,                0.61409,                0.93668,                 1.6187,                0.88133,                0.96198,                0.79363,                0.54262,                0.61452,                0.34345,                 1.1254,                0.62953,                0.95457,                 1.6232,                0.84874,                0.96912,              0.0007723,              0.0007723,              0.0007723
                     49,                 1.0852,                 0.6248,                0.94032,                 1.6558,                0.89089,                0.96074,                0.81085,                0.53157,                0.61545,                0.33516,                 1.1395,                0.64772,                0.96007,                 1.6865,                0.88839,                  0.973,             0.00076735,             0.00076735,             0.00076735
                     50,                 1.0413,                0.61467,                0.93265,                  1.578,                0.86871,                0.95743,                 0.7733,                 0.5693,                0.62532,                0.35399,                 1.1068,                0.60935,                0.94867,                 1.6092,                 0.8458,                0.96466,              0.0007624,              0.0007624,              0.0007624
                     51,                 1.0612,                0.62144,                0.94446,                 1.6069,                0.90585,                0.96308,                0.76234,                0.55962,                0.62365,                 0.3479,                 1.1123,                0.61392,                0.96181,                 1.6168,                0.85807,                  0.964,             0.00075745,             0.00075745,             0.00075745
                     52,                 1.0593,                0.61455,                0.93804,                 1.6152,                0.88054,                0.95982,                 0.7299,                0.56152,                0.62362,                0.35356,                 1.1165,                0.61283,                0.96053,                 1.5846,                 0.8481,                0.96214,              0.0007525,              0.0007525,              0.0007525
                     53,                 1.0393,                0.60018,                0.93776,                 1.5577,                0.85308,                0.95732,                0.78025,                0.55497,                0.62557,                0.35354,                 1.0875,                0.62098,                0.94493,                 1.6079,                0.84801,                0.95512,             0.00074755,             0.00074755,             0.00074755
                     54,                 1.0396,                0.59915,                0.93148,                 1.5879,                0.85945,                0.95472,                0.78723,                0.56829,                0.63372,                0.35093,                 1.0967,                0.60181,                 0.9455,                 1.6208,                0.84317,                 0.9543,              0.0007426,              0.0007426,              0.0007426
                     55,                 1.0467,                0.60462,                0.93182,                 1.5955,                0.86432,                0.95208,                0.78718,                0.57214,                0.63557,                  0.358,                 1.0887,                0.59846,                0.94403,                 1.6037,                0.80981,                0.96074,             0.00073765,             0.00073765,             0.00073765
                     56,                 1.0694,                0.61726,                0.94351,                 1.6093,                0.88455,                0.96458,                0.79954,                0.53899,                0.61756,                0.33749,                 1.1269,                0.62704,                0.96077,                   1.66,                0.85436,                0.96918,              0.0007327,              0.0007327,              0.0007327
                     57,                 1.0476,                 0.6037,                0.93328,                  1.595,                 0.8534,                0.95441,                0.79933,                0.55194,                 0.6307,                0.35663,                 1.0936,                0.60659,                0.94839,                 1.6078,                0.84695,                0.96074,             0.00072775,             0.00072775,             0.00072775
                     58,                 1.0483,                0.60832,                0.93448,                 1.5805,                0.85588,                0.95312,                0.79867,                0.56679,                0.63698,                0.35998,                 1.1052,                0.59868,                0.95177,                 1.6177,                0.83724,                0.95726,              0.0007228,              0.0007228,              0.0007228
                     59,                 1.0354,                0.60141,                0.93491,                 1.5579,                0.84069,                0.95512,                0.79098,                0.54817,                0.62727,                0.34885,                 1.1032,                0.59909,                0.95642,                 1.6367,                0.82826,                0.97242,             0.00071785,             0.00071785,             0.00071785
                     60,                 1.0292,                  0.598,                0.93267,                 1.5815,                0.84967,                0.95092,                0.75335,                0.57429,                0.63296,                0.35551,                 1.0913,                 0.5955,                0.95202,                  1.604,                0.83382,                 0.9656,              0.0007129,              0.0007129,              0.0007129
                     61,                 1.0225,                0.59663,                0.92707,                 1.5732,                0.85835,                0.95332,                0.77957,                0.55411,                0.62929,                0.35761,                 1.0786,                0.59722,                0.93988,                 1.6147,                0.83683,                0.95975,             0.00070795,             0.00070795,             0.00070795
                     62,                 1.0338,                0.60118,                0.93159,                 1.5703,                0.86614,                0.95059,                0.80082,                0.55233,                0.63078,                0.35719,                 1.0874,                0.62974,                0.94207,                 1.6008,                0.88214,                0.95571,               0.000703,               0.000703,               0.000703
                     63,                 1.0309,                0.59495,                0.92853,                 1.5793,                  0.843,                0.94896,                 0.7585,                0.57681,                0.62807,                0.36327,                 1.0797,                0.60117,                0.94366,                 1.5725,                0.83666,                0.95684,             0.00069805,             0.00069805,             0.00069805
                     64,                   1.06,                0.60996,                0.93983,                  1.628,                0.87027,                0.96344,                0.76045,                0.56165,                0.62841,                0.35374,                 1.0981,                0.61399,                0.94337,                  1.604,                0.84242,                0.96711,              0.0006931,              0.0006931,              0.0006931
                     65,                 1.0456,                0.60327,                0.93328,                 1.5851,                0.86243,                0.95342,                0.78863,                0.56655,                0.63528,                0.35992,                 1.0812,                0.58738,                0.93886,                 1.6075,                0.83247,                 0.9552,             0.00068815,             0.00068815,             0.00068815
                     66,                 1.0102,                0.58856,                0.92371,                 1.5691,                0.84445,                0.94771,                0.78946,                0.53784,                0.62053,                0.34955,                 1.0888,                0.59556,                0.94072,                 1.6098,                0.84327,                0.95895,              0.0006832,              0.0006832,              0.0006832
                     67,                 1.0086,                0.58093,                0.92657,                 1.5305,                0.81324,                0.95131,                0.75438,                0.56064,                0.62139,                0.34915,                 1.0875,                0.60885,                0.94352,                 1.6184,                0.84899,                0.96353,             0.00067825,             0.00067825,             0.00067825
                     68,                  1.015,                0.58366,                0.92398,                 1.5492,                 0.8345,                0.94919,                0.79635,                0.55645,                0.63076,                0.35539,                 1.0988,                0.59536,                0.94859,                 1.6277,                0.85757,                0.96422,              0.0006733,              0.0006733,              0.0006733
                     69,                 1.0088,                 0.5843,                0.92412,                 1.5263,                0.82936,                0.94784,                0.78478,                0.57415,                0.63218,                0.35341,                 1.0986,                0.59652,                0.94966,                 1.6131,                0.84161,                0.96632,             0.00066835,             0.00066835,             0.00066835
                     70,                 1.0307,                0.59098,                0.92652,                 1.5745,                0.83993,                0.94986,                0.79283,                0.56934,                0.64455,                  0.362,                 1.0877,                 0.6044,                0.94674,                 1.5936,                0.84818,                0.95745,              0.0006634,              0.0006634,              0.0006634
                     71,                 1.0133,                 0.5894,                0.92594,                  1.552,                 0.8394,                0.94782,                 0.7767,                0.58857,                0.64438,                0.36406,                 1.0985,                0.58591,                0.94387,                 1.5875,                0.81283,                0.95351,             0.00065845,             0.00065845,             0.00065845
                     72,                 1.0194,                0.58543,                0.92867,                 1.5727,                0.83758,                0.95393,                0.81716,                0.56053,                 0.6435,                 0.3649,                 1.0761,                0.58092,                0.94855,                 1.5891,                0.80286,                0.95899,              0.0006535,              0.0006535,              0.0006535
                     73,                0.97079,                0.56587,                0.91653,                 1.4858,                0.78604,                0.93983,                0.82287,                0.54956,                0.63332,                0.35974,                 1.0689,                0.57794,                 0.9412,                 1.5783,                0.81417,                0.96324,             0.00064855,             0.00064855,             0.00064855
                     74,                  1.004,                0.58171,                0.92865,                 1.5127,                0.81603,                0.94819,                0.78149,                0.55053,                0.62508,                0.34495,                  1.072,                0.60278,                0.94723,                 1.6015,                0.83161,                0.95637,              0.0006436,              0.0006436,              0.0006436
                     75,                 1.0143,                 0.5846,                0.93098,                 1.5287,                0.82118,                 0.9502,                0.77774,                0.57287,                0.63265,                0.35226,                  1.079,                0.57618,                0.94478,                 1.5977,                0.83705,                0.95925,             0.00063865,             0.00063865,             0.00063865
                     76,                0.98519,                0.56064,                0.91587,                 1.5085,                0.80268,                0.93889,                0.82225,                0.54154,                0.62942,                0.35926,                 1.0972,                0.59107,                0.94951,                 1.5932,                0.82642,                 0.9582,              0.0006337,              0.0006337,              0.0006337
                     77,                  1.021,                0.58843,                0.92255,                 1.5631,                0.83911,                0.94689,                0.79865,                0.56901,                0.63736,                0.36112,                 1.0673,                0.58174,                0.94087,                 1.5851,                0.84047,                0.95285,             0.00062875,             0.00062875,             0.00062875
                     78,                0.97648,                0.56438,                0.91576,                 1.4932,                0.79002,                0.94233,                0.76724,                0.56826,                0.63438,                0.36106,                 1.0781,                0.59169,                0.94445,                 1.5895,                0.84604,                0.95671,              0.0006238,              0.0006238,              0.0006238
                     79,                 1.0009,                0.57624,                0.92052,                 1.5731,                 0.8316,                 0.9437,                0.77751,                0.57055,                0.63823,                0.35908,                 1.0612,                0.58382,                0.93994,                 1.5982,                0.82299,                0.95719,             0.00061885,             0.00061885,             0.00061885
                     80,                 0.9788,                0.56156,                0.91645,                 1.5422,                0.81691,                0.94029,                0.79047,                0.57186,                0.63973,                0.35926,                 1.0851,                0.58911,                0.94501,                 1.6082,                0.83909,                0.95628,              0.0006139,              0.0006139,              0.0006139
                     81,                0.94556,                0.54395,                0.90958,                 1.4716,                0.77014,                0.93261,                0.78796,                0.57377,                 0.6424,                0.35847,                 1.0808,                0.58286,                0.94834,                 1.6193,                0.82215,                0.96133,             0.00060895,             0.00060895,             0.00060895
                     82,                0.98537,                0.56331,                0.92042,                 1.5194,                0.82033,                0.93662,                0.78709,                0.55926,                0.63591,                0.35756,                 1.0902,                 0.5943,                0.95383,                 1.6155,                0.83085,                0.96226,               0.000604,               0.000604,               0.000604
                     83,                0.98939,                0.57642,                0.92002,                 1.5247,                0.82925,                  0.945,                0.79664,                0.56965,                0.64174,                 0.3612,                 1.0755,                0.59761,                0.94632,                 1.6151,                0.80085,                0.96066,             0.00059905,             0.00059905,             0.00059905
                     84,                0.98215,                0.55446,                0.91151,                 1.5367,                0.79697,                 0.9333,                0.78982,                0.57286,                 0.6439,                0.36227,                 1.0954,                0.59335,                0.95385,                 1.6049,                0.82286,                0.96239,              0.0005941,              0.0005941,              0.0005941
                     85,                0.97087,                0.55714,                0.91376,                 1.4909,                0.79082,                0.93473,                0.82526,                0.55544,                 0.6482,                0.36145,                 1.0824,                0.57486,                0.94477,                 1.6091,                 0.8129,                0.95622,             0.00058915,             0.00058915,             0.00058915
                     86,                0.95866,                0.54173,                0.90906,                 1.4795,                0.77091,                0.92889,                0.80572,                0.56832,                0.64881,                0.35903,                 1.0989,                0.58249,                0.94777,                 1.6084,                0.82218,                  0.958,              0.0005842,              0.0005842,              0.0005842
                     87,                0.96155,                0.54545,                0.91351,                 1.5008,                0.76728,                0.93823,                0.80288,                0.55577,                0.63576,                0.34477,                 1.1088,                  0.577,                0.95053,                 1.6465,                0.84924,                0.96222,             0.00057925,             0.00057925,             0.00057925
