                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.1718,                0.72935,                0.96712,                 1.7141,                 1.0543,                0.98764,                0.67218,                0.51224,                0.54847,                0.28769,                 1.2517,                0.75814,                  0.983,                 1.8223,                 1.1152,                 1.0048,               0.006733,               0.006733,               0.006733
                     69,                 1.1479,                0.71204,                0.95639,                 1.7176,                 1.0448,                0.98262,                0.69673,                0.48501,                0.53962,                0.28664,                 1.2727,                0.78605,                0.99551,                 1.8223,                 1.1557,                 1.0075,              0.0066835,              0.0066835,              0.0066835
                     70,                   1.17,                0.71885,                0.96278,                  1.742,                 1.0617,                0.98434,                0.68204,                0.45912,                0.51631,                0.27088,                 1.3171,                0.79574,                 1.0052,                 1.9004,                  1.183,                 1.0183,               0.006634,               0.006634,               0.006634
                     71,                 1.1862,                0.73308,                0.96421,                 1.7837,                 1.0771,                 0.9907,                0.71221,                0.46766,                0.52604,                0.27364,                 1.2946,                 0.7808,                0.99916,                  1.876,                  1.183,                 1.0148,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.1566,                0.72288,                0.96058,                 1.7127,                 1.0553,                0.98474,                0.68188,                0.50746,                0.54949,                0.28697,                 1.2847,                 0.7514,                0.99396,                 1.8246,                 1.0728,                 1.0067,               0.006535,               0.006535,               0.006535
                     73,                 1.1678,                0.71011,                0.96205,                 1.7597,                 1.0483,                0.98415,                0.69083,                0.50824,                0.55686,                0.29858,                 1.2471,                0.73231,                0.98187,                 1.7927,                 1.0622,                0.99824,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.1364,                0.70315,                0.95316,                 1.7108,                 1.0358,                0.97526,                0.74968,                0.47976,                0.54963,                0.29415,                 1.2495,                0.74357,                0.98012,                 1.8374,                 1.1025,                 1.0032,               0.006436,               0.006436,               0.006436
                     75,                 1.1807,                0.72577,                0.96594,                 1.7628,                 1.0715,                 0.9841,                0.68447,                0.48808,                0.53364,                0.27615,                 1.2813,                0.75798,                0.98761,                 1.8565,                 1.1054,                  1.004,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.1348,                0.70457,                0.96076,                 1.6929,                 1.0436,                0.98208,                0.69854,                0.48553,                0.53783,                0.28055,                 1.2864,                0.76565,                0.99048,                 1.8273,                 1.0937,                 1.0086,               0.006337,               0.006337,               0.006337
                     77,                 1.1298,                0.69694,                0.94408,                 1.7028,                 1.0188,                0.97011,                0.71119,                0.49222,                0.55067,                0.29669,                 1.2434,                0.73941,                0.97753,                 1.7767,                  1.054,                0.99336,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.1488,                0.70413,                0.96455,                 1.7244,                 1.0367,                0.98737,                0.69816,                0.50464,                 0.5527,                 0.3008,                 1.2647,                0.73014,                0.98108,                 1.7876,                 1.0602,                0.99524,               0.006238,               0.006238,               0.006238
                     79,                  1.127,                 0.7055,                0.95437,                 1.6794,                  1.018,                 0.9774,                0.69784,                0.50319,                0.55273,                0.29751,                 1.2511,                0.74259,                0.98071,                 1.7873,                 1.0661,                 1.0031,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.1433,                0.70197,                0.95713,                 1.7266,                 1.0256,                0.97876,                0.67571,                0.48772,                0.53542,                0.29114,                 1.2579,                0.74728,                0.98782,                  1.789,                 1.0736,                 1.0079,               0.006139,               0.006139,               0.006139
                     81,                 1.1484,                0.69241,                 0.9511,                 1.7342,                 1.0041,                0.97578,                0.72093,                0.50188,                0.56665,                0.29739,                 1.2468,                0.73631,                0.98125,                 1.8161,                 1.0376,                 1.0022,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.1323,                0.69407,                 0.9519,                 1.7188,                 1.0137,                0.97394,                0.70729,                0.51626,                0.56065,                0.29617,                 1.2478,                0.74752,                0.97793,                 1.7922,                  1.066,                 1.0023,                0.00604,                0.00604,                0.00604
                     83,                 1.1543,                0.70697,                 0.9608,                 1.7338,                 1.0431,                0.98939,                0.75902,                0.49048,                0.57182,                0.30647,                 1.2334,                0.73949,                0.97344,                 1.7874,                 1.0626,                0.99969,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.1147,                0.67761,                0.94384,                 1.6793,                0.99359,                0.96951,                 0.7001,                0.49367,                0.55864,                0.30193,                 1.2592,                0.73955,                0.98166,                 1.7772,                 1.0688,                0.99611,               0.005941,               0.005941,               0.005941
                     85,                 1.1013,                0.68509,                0.95217,                 1.6491,                 1.0021,                0.97289,                0.69688,                0.47267,                0.53802,                0.29637,                 1.2619,                0.76729,                0.98474,                 1.7905,                 1.1474,                 1.0011,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.0854,                0.65807,                0.93638,                 1.6461,                0.96501,                0.95887,                0.70881,                0.51165,                0.56865,                0.30538,                 1.2351,                0.73234,                 0.9745,                 1.7825,                 1.0673,                0.99419,               0.005842,               0.005842,               0.005842
                     87,                 1.1363,                0.68816,                 0.9555,                 1.7237,                 1.0202,                0.98131,                0.69695,                0.51648,                 0.5728,                0.30293,                 1.2462,                0.72526,                0.97833,                 1.7913,                 1.0379,                 1.0013,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.1478,                 0.6917,                 0.9577,                 1.7486,                 1.0245,                0.97898,                0.74582,                0.49616,                0.56922,                0.30877,                 1.2356,                0.70829,                0.98437,                 1.7476,                 1.0237,                0.99476,               0.005743,               0.005743,               0.005743
                     89,                 1.1211,                0.68927,                0.94827,                 1.6702,                 1.0213,                0.97079,                0.69869,                0.52195,                0.56711,                0.30497,                 1.2512,                0.72957,                0.98772,                 1.7738,                 1.0376,                 0.9959,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.1057,                0.67711,                0.94309,                 1.6643,                 0.9956,                0.96766,                0.72142,                0.50849,                0.56196,                0.30215,                 1.2767,                0.72901,                0.98715,                 1.8227,                 1.0575,                 1.0023,               0.005644,               0.005644,               0.005644
                     91,                 1.1097,                  0.683,                0.94464,                 1.6703,                 1.0041,                0.96774,                0.70181,                0.50044,                 0.5536,                 0.2969,                 1.2684,                0.72939,                0.98053,                 1.8092,                 1.0516,                 1.0008,              0.0055945,              0.0055945,              0.0055945
