                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.6183,                 1.0826,                 1.3096,                 2.1353,                  1.511,                 1.2417,                0.52639,                0.36182,                0.37851,                0.18065,                 1.6211,                  1.068,                 1.3472,                  2.053,                 1.4593,                 1.2718,               0.005743,               0.005743,               0.005743
                     46,                 1.5814,                 1.0726,                 1.3184,                 2.0667,                 1.5112,                 1.2568,                0.52355,                0.36074,                0.37896,                0.17917,                 1.6462,                 1.0563,                 1.3491,                 2.0701,                 1.4763,                 1.2748,               0.005644,               0.005644,               0.005644
                     47,                 1.5713,                 1.0468,                 1.2974,                  2.059,                 1.4763,                 1.2353,                0.46016,                0.36147,                0.35532,                0.16918,                 1.6651,                 1.1104,                 1.3526,                 2.0976,                 1.5398,                 1.2898,               0.005545,               0.005545,               0.005545
                     48,                 1.5643,                 1.0484,                 1.3068,                 2.0324,                 1.4816,                 1.2438,                0.46508,                0.36057,                0.35857,                 0.1694,                 1.6142,                 1.0711,                 1.3365,                 2.0823,                 1.5219,                 1.2791,               0.005446,               0.005446,               0.005446
                     49,                 1.5701,                 1.0483,                 1.2972,                 2.0561,                 1.4742,                 1.2442,                0.53665,                0.36144,                0.38625,                0.18416,                 1.5899,                 1.0214,                 1.3127,                 2.0261,                 1.4321,                 1.2563,               0.005347,               0.005347,               0.005347
                     50,                 1.5547,                 1.0266,                 1.2745,                 2.0488,                 1.4518,                 1.2149,                0.57222,                0.36333,                0.38875,                0.18547,                 1.5964,                 1.0528,                  1.315,                 2.0269,                 1.4571,                 1.2442,               0.005248,               0.005248,               0.005248
                     51,                 1.5538,                 1.0455,                 1.3062,                 2.0334,                 1.4748,                 1.2408,                 0.5322,                0.38017,                0.40093,                0.19115,                 1.6002,                 1.0209,                 1.3061,                 1.9893,                 1.4375,                 1.2379,               0.005149,               0.005149,               0.005149
                     52,                 1.5141,                0.99546,                 1.2618,                  1.996,                  1.409,                 1.2132,                0.54162,                0.37947,                 0.3918,                0.18815,                   1.57,                 1.0016,                 1.2897,                 1.9811,                 1.4278,                 1.2325,                0.00505,                0.00505,                0.00505
                     53,                 1.4984,                0.98948,                 1.2625,                 1.9917,                 1.4044,                 1.2191,                0.54909,                0.39086,                0.40271,                 0.1945,                 1.5966,                 1.0048,                 1.3143,                 2.0027,                 1.3989,                 1.2409,               0.004951,               0.004951,               0.004951
                     54,                  1.501,                0.98233,                 1.2499,                 2.0223,                 1.3878,                 1.1964,                0.51747,                0.38676,                0.39928,                0.19645,                  1.561,                0.98677,                 1.2961,                 1.9842,                 1.3991,                 1.2273,               0.004852,               0.004852,               0.004852
